"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2014","11.50","11.50","11.50","11.50","0.40K","0.00%"
"Mar 06, 2014","11.50","11.50","11.50","11.50","0.89K","2.04%"
"Mar 05, 2014","11.27","11.27","11.27","11.27","0.12K","-2.00%"
"Mar 04, 2014","11.50","11.50","11.50","11.50","5.00K","0.00%"
"Mar 03, 2014","11.50","11.50","11.50","11.50","0.77K","-0.09%"
"Feb 26, 2014","11.51","11.51","11.51","11.51","0.10K","0.00%"
"Feb 25, 2014","11.51","11.41","11.51","11.41","0.31K","0.88%"
"Feb 24, 2014","11.41","11.41","11.41","11.41","0.17K","0.09%"
"Feb 21, 2014","11.40","11.35","11.40","11.35","1.10K","0.71%"
"Feb 20, 2014","11.32","11.41","11.41","11.32","0.56K","0.00%"
"Feb 19, 2014","11.32","11.32","11.32","11.32","0.40K","0.09%"
"Feb 17, 2014","11.31","11.31","11.31","11.31","0.13K","0.00%"
"Feb 14, 2014","11.31","11.26","11.31","11.26","0.19K","0.44%"
"Feb 13, 2014","11.26","11.20","11.26","11.20","1.02K","0.54%"
"Feb 12, 2014","11.20","11.20","11.20","11.20","1.34K","0.00%"
"Feb 11, 2014","11.20","11.19","11.21","11.19","0.97K","-2.61%"
"Feb 07, 2014","11.50","11.80","11.80","11.50","0.74K","-1.20%"
"Feb 05, 2014","11.64","12.00","12.00","11.64","0.81K","-3.00%"
"Feb 04, 2014","12.00","12.00","12.00","12.00","0.15K","0.08%"
"Feb 03, 2014","11.99","12.00","12.00","11.99","0.20K","-0.08%"
"Jan 31, 2014","12.00","12.00","12.00","12.00","0.20K","0.00%"
"Jan 30, 2014","12.00","12.00","12.00","12.00","1.72K","0.00%"
"Jan 29, 2014","12.00","12.00","12.00","12.00","2.35K","0.00%"
"Jan 28, 2014","12.00","12.00","12.00","12.00","2.00K","0.00%"
"Jan 27, 2014","12.00","11.95","12.00","11.95","3.97K","0.00%"
"Jan 24, 2014","12.00","11.70","12.00","11.70","5.16K","2.56%"
"Jan 23, 2014","11.70","11.70","11.70","11.70","0.09K","-2.50%"
"Jan 21, 2014","12.00","12.00","12.00","12.00","0.94K","0.00%"
"Jan 17, 2014","12.00","12.00","12.00","12.00","7.14K","0.00%"
"Jan 16, 2014","12.00","12.00","12.00","12.00","3.22K","0.00%"
"Jan 14, 2014","12.00","12.00","12.01","12.00","9.35K","0.00%"
"Jan 13, 2014","12.00","12.00","12.01","12.00","5.00K","0.00%"
"Jan 10, 2014","12.00","12.00","12.00","12.00","0.25K","0.00%"
"Jan 09, 2014","12.00","12.01","12.01","12.00","0.50K","0.00%"
"Jan 08, 2014","12.00","12.00","12.00","12.00","0.28K","0.00%"
"Jan 07, 2014","12.00","12.00","12.00","12.00","3.90K","4.35%"
"Jan 06, 2014","11.50","11.50","11.50","11.50","0.10K","0.97%"
"Dec 30, 2013","11.39","11.39","11.39","11.39","0.47K","-5.08%"
"Dec 27, 2013","12.00","11.00","12.00","11.00","3.95K","9.09%"
"Dec 19, 2013","11.00","11.00","11.00","11.00","0.50K","2.80%"
"Dec 18, 2013","10.70","11.00","11.00","10.70","0.38K","-2.73%"
"Dec 17, 2013","11.00","11.00","11.00","11.00","1.86K","0.00%"
"Dec 16, 2013","11.00","11.00","11.00","11.00","0.10K","0.00%"
"Dec 12, 2013","11.00","11.00","11.00","11.00","0.05K","0.00%"
"Dec 11, 2013","11.00","11.00","11.00","11.00","0.19K","0.92%"
"Dec 10, 2013","10.90","10.90","10.90","10.90","0.05K","-0.91%"
"Dec 05, 2013","11.00","11.00","11.00","11.00","0.55K","-3.51%"
"Dec 04, 2013","11.40","11.50","11.50","11.40","1.00K","-5.00%"
"Dec 02, 2013","12.00","12.00","12.00","12.00","1.00K","7.62%"
"Nov 28, 2013","11.15","11.15","11.15","11.15","0.29K","-4.70%"
"Nov 27, 2013","11.70","11.70","11.70","11.70","0.10K","-2.01%"
"Nov 26, 2013","11.94","11.94","11.94","11.94","0.46K","-2.93%"
"Nov 22, 2013","12.30","12.30","12.30","12.30","0.87K","-1.60%"
