Date,Price,Open,High,Low,Vol.,Change %
26-Feb-20,11.80,132.5,133.75,129.3,3.88M,-3.06%
25-Feb-20,12.00,136.5,137,133.3,2.65M,-1.73%
24-Feb-20,11.98,138.35,141.05,135.9,3.34M,-2.68%
20-Feb-20,11.87,136.9,141.4,136.25,3.71M,2.00%
19-Feb-20,12.29,137.35,138.75,136.3,2.01M,0.18%
18-Feb-20,12.32,137.7,137.7,134.1,3.21M,-0.83%
17-Feb-20,12.76,139.85,141.3,137.7,2.52M,-1.11%
14-Feb-20,12.92,141,143.85,139,4.20M,-0.75%
13-Feb-20,13.06,141.55,142.3,139.9,2.98M,-0.85%
12-Feb-20,13.17,141.45,142.75,138.55,8.40M,0.00%
11-Feb-20,13.27,143.35,145.5,141.25,10.45M,-7.77%
10-Feb-20,13.23,156,156.5,151.6,11.65M,-0.77%
7-Feb-20,13.35,153.5,155.5,151.3,6.38M,1.54%
6-Feb-20,13.36,152.45,153.45,150.1,10.32M,1.16%
5-Feb-20,13.43,147.4,153.5,143.2,21.95M,6.12%
4-Feb-20,13.29,138.3,142.8,138.3,4.44M,3.23%
3-Feb-20,13.47,139.15,140.9,136.1,4.68M,-1.18%
1-Feb-20,13.35,143.05,144.45,138.85,2.52M,-2.96%
31-Jan-20,13.46,149,149.3,142.35,7.04M,-2.91%
30-Jan-20,13.36,147.6,148.8,145.65,5.14M,0.65%
29-Jan-20,13.19,145.2,147.9,144.95,5.05M,1.45%
28-Jan-20,13.07,144.2,146.2,141.4,5.13M,0.59%
27-Jan-20,13.25,140.85,146.2,140.6,5.32M,1.87%
24-Jan-20,13.32,139,142.5,138.1,4.24M,1.84%
23-Jan-20,13.28,135.8,139.8,135,4.49M,2.43%
22-Jan-20,13.27,135.4,136.2,129.7,7.07M,0.89%
21-Jan-20,13.21,136,138,134.05,3.09M,-2.04%
20-Jan-20,13.11,140.8,140.8,136.7,3.29M,-2.70%
17-Jan-20,13.11,140.85,142,139.35,2.45M,-0.04%
16-Jan-20,13.10,142.45,143.5,139.35,3.33M,-0.95%
15-Jan-20,13.17,142,143,138.95,4.51M,0.11%
14-Jan-20,13.11,144,144.35,141.65,3.16M,-0.80%
13-Jan-20,13.15,143.05,144.4,141.6,4.00M,0.81%
10-Jan-20,13.13,143,144.65,141.45,3.58M,-0.14%
9-Jan-20,13.13,139.85,143.05,139.85,2.48M,2.78%
8-Jan-20,13.23,139.1,140.5,136.7,2.56M,-1.53%
7-Jan-20,13.39,140.1,143.9,138.7,4.00M,1.33%
6-Jan-20,13.12,142,143.45,137.85,2.79M,-2.87%
3-Jan-20,13.13,145,145.95,142.3,2.94M,-1.68%
2-Jan-20,12.90,143.95,145.9,143.5,2.58M,1.04%
1-Jan-20,12.94,143.3,144.3,141.55,2.17M,0.59%
31-Dec-19,13.07,140.55,144.7,140.2,3.58M,1.31%
30-Dec-19,13.18,141.5,142.05,140,1.47M,-0.21%
27-Dec-19,13.27,138.75,142.75,138.65,5.04M,2.24%
26-Dec-19,13.35,137.2,139,136.6,1.66M,0.80%
24-Dec-19,13.43,136.3,137.9,136,1.91M,0.66%
23-Dec-19,13.36,136.3,138.5,135.5,2.43M,-0.58%
20-Dec-19,13.22,137,137.9,135.6,2.33M,-0.11%
19-Dec-19,13.31,136.95,138.75,136.05,1.61M,0.40%
18-Dec-19,13.37,138.25,138.6,135.65,1.84M,-0.83%
17-Dec-19,13.39,136.2,138.5,135.05,2.91M,1.51%
16-Dec-19,13.44,136.05,137.25,135,2.01M,-0.15%
13-Dec-19,13.35,135.1,136.8,134.15,2.99M,0.85%
12-Dec-19,13.47,133.8,135.85,132.3,3.68M,1.05%
11-Dec-19,13.74,130.15,133.95,129.7,3.73M,3.25%
10-Dec-19,13.75,129.65,132.3,129,5.77M,-0.23%
9-Dec-19,13.76,129.6,131.7,128.3,2.31M,0.54%
6-Dec-19,13.86,134,135.15,127.85,5.09M,-3.84%
5-Dec-19,13.84,133.25,136,132.65,3.28M,0.79%
4-Dec-19,14.10,129.6,133.65,129.05,3.52M,1.80%
3-Dec-19,14.15,136.6,137.35,130.25,5.38M,-5.18%
2-Dec-19,13.86,137.95,138.85,136,2.80M,0.00%
29-Nov-19,13.45,137.5,139,136.55,3.79M,-0.43%
28-Nov-19,13.67,135.9,139,134.75,2.70M,1.76%
27-Nov-19,13.77,138.1,138.4,134.25,3.68M,-1.34%
26-Nov-19,13.83,139.4,140.2,137.15,4.30M,-1.04%
25-Nov-19,13.71,139.55,141.6,138.5,2.94M,-0.21%
22-Nov-19,13.66,138.7,141.7,138.15,3.49M,0.90%
21-Nov-19,13.52,144.7,144.7,137.9,4.60M,-4.52%
20-Nov-19,13.36,143.95,146.7,143.15,7.22M,1.43%
19-Nov-19,13.33,141.1,143.6,140,5.01M,1.85%
18-Nov-19,13.27,134.3,142.65,133.1,7.61M,4.70%
15-Nov-19,13.43,135.2,136.25,133.1,3.94M,-0.78%
14-Nov-19,13.48,138,138,133.5,5.95M,-2.07%
13-Nov-19,13.46,140.75,141.8,137.65,3.41M,-1.81%
11-Nov-19,13.29,138.25,141.1,137.4,2.69M,1.26%
8-Nov-19,13.32,142.5,143,138.45,5.05M,-2.84%
7-Nov-19,13.09,138.95,144,138,7.85M,3.70%
6-Nov-19,12.89,135.8,139,134.4,3.71M,0.22%
5-Nov-19,12.75,140.8,141.8,136.15,4.30M,-2.48%
4-Nov-19,12.90,141.6,142.95,139.35,3.55M,-0.49%
1-Nov-19,12.61,139.8,142.1,139.15,4.94M,1.29%
31-Oct-19,12.57,138.05,140.35,137.55,5.36M,1.75%
30-Oct-19,12.78,136.45,140.5,134.65,7.38M,0.81%
