"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 16, 2020","18,654.55","19,200.00","19,500.00","18,520.00","7.41K","-5.22%"
"Mar 13, 2020","19,682.35","18,000.00","20,050.00","17,800.00","14.99K","3.28%"
"Mar 12, 2020","19,057.80","20,000.00","20,000.00","18,550.00","28.30K","-7.86%"
"Mar 11, 2020","20,683.35","21,190.00","21,285.15","20,600.00","7.39K","-1.69%"
"Mar 09, 2020","21,038.45","22,000.00","22,749.00","20,975.00","20.65K","-6.92%"
"Mar 06, 2020","22,601.85","22,380.00","23,638.85","21,717.90","19.95K","-1.24%"
"Mar 05, 2020","22,885.45","22,777.00","24,349.90","22,500.00","51.97K","2.46%"
"Mar 04, 2020","22,335.75","20,790.00","22,599.00","20,430.15","39.99K","8.25%"
"Mar 03, 2020","20,632.95","20,470.00","20,995.00","20,312.00","7.11K","2.49%"
"Mar 02, 2020","20,131.65","20,805.00","20,995.00","20,000.00","3.96K","-2.16%"
"Feb 28, 2020","20,575.25","20,350.00","20,999.70","20,300.00","4.60K","0.05%"
"Feb 27, 2020","20,565.15","20,950.00","20,950.00","20,350.00","2.48K","-0.99%"
